@relation DFED_10_BOW_weka-weka.filters.unsupervised.attribute.NumericToNominal-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Class {0,1}
@attribute TextLength numeric
@attribute 2e numeric
@attribute bank numeric
@attribute br numeric
@attribute div numeric
@attribute million numeric
@attribute money numeric
@attribute mr numeric
@attribute nbsp numeric
@attribute transaction numeric
@attribute transfer numeric

@data
0,0.001328,0,0,0,0,0,0,0,0,0,0
0,0.002179,0,0,0,0,0,0,0,0,0,0
1,0.017287,0,0,0,0,0.057143,0,0,0,0,2
1,0.008315,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.002643,0,0,0,0,0,0,0,0,0,0
0,0.00446,0,0,0,0,0,0,0,0,0,0
1,0.035399,0,0.25,0,0,0.028571,0.027027,0.017241,0,0.0625,3
1,0.032447,0,0.083333,0.052941,0,0.028571,0.007722,0.025862,0,0.0625,0
1,0.006781,0,0,0,0,0,0,0,0,0,0
0,0.001109,0,0,0,0,0,0,0,0,0,0
0,0.004628,0,0,0,0,0,0,0,0,0,0
1,0.047246,0.008589,0.041667,0,0,0,0,0,0,0,2
1,0.022572,0,0,0,0,0.057143,0.015444,0.008621,0,0,0
1,0.043933,0,0.041667,0,0.120567,0.057143,0.007722,0,0.028961,0.125,0
1,0.025524,0,0,0,0,0,0,0,0,0,1
1,0.039331,0,0.041667,0,0,0,0.003861,0,0,0,0
0,0.094453,0,0.041667,0,0,0,0,0.086207,0,0,0
0,0.019105,0,0,0,0,0,0,0,0,0,0
0,0.002011,0,0,0,0,0,0,0,0,0,0
1,0.023836,0,0.166667,0.047059,0.039007,0.028571,0.007722,0.017241,0.085179,0,2
1,0.046266,0.013906,0,0,0,0.057143,0.019305,0,0,0,0
1,0.001302,0,0,0,0,0,0,0,0,0,0
1,0.037088,0,0.041667,0,0,0,0.003861,0,0,0,0
0,0.0029,0,0,0,0,0,0,0,0,0,0
0,0.001624,0,0,0,0,0,0,0,0,0,0
0,0.001663,0,0,0,0,0,0,0,0,0,0
0,0.000838,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.039124,0,0,0,0,0.028571,0.003861,0.008621,0,0.125,0
0,0.01351,0,0,0,0,0,0,0,0,0,0
0,0.000477,0,0,0,0,0,0,0,0,0,0
1,0.03322,0,0.125,0.005882,0,0.028571,0.007722,0,0.003407,0,0
1,0.026504,0,0.083333,0,0,0,0.019305,0,0,0.25,0
0,0.000877,0,0,0,0,0,0,0,0,0,0
0,0.000348,0,0,0,0,0,0,0,0,0,0
1,0.039021,0,0.25,0,0,0,0,0.017241,0,0,0
1,0.027406,0,0,0,0,0.028571,0.027027,0.008621,0,0,0
0,0.000361,0,0,0,0,0,0,0,0,0,0
0,0.001147,0,0,0,0,0,0,0,0,0,0
1,0.007219,0,0,0,0,0,0,0,0,0,0
0,0.003764,0,0,0,0,0,0,0,0,0,0
0,0.002011,0,0,0,0,0,0,0,0,0,0
0,0.001521,0,0,0,0,0,0,0,0,0,0
0,0.067691,0,0,0,0,0.028571,0.003861,0,0,0,0
0,0.000877,0,0,0,0,0,0,0,0,0,0
0,0.001147,0,0,0,0,0,0,0,0,0,0
0,0.000735,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.048006,0,0.083333,0.041176,0,0.028571,0.007722,0.008621,0.001704,0,2
0,0.000322,0,0,0,0,0,0,0,0,0,0
1,0.022933,0,0,0,0,0,0,0,0,0.0625,1
1,0.009166,0,0,0,0,0,0,0,0,0.0625,0
1,0.001637,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.040091,0,0.166667,0,0,0.028571,0.011583,0.034483,0,0.25,0
0,0.012118,0,0,0,0,0,0,0,0,0,0
0,0.000309,0,0,0,0,0,0,0,0,0,0
0,0.000348,0,0,0,0,0,0,0,0,0,0
0,0.006239,0,0,0,0,0,0,0,0,0,0
0,0.003532,0,0,0,0,0,0,0,0,0,0
1,0.000877,0,0,0,0,0,0,0,0,0,0
0,0.001276,0,0,0,0,0,0,0,0,0,0
1,0.036185,0,0.083333,0,0,0.028571,0.003861,0,0,0.25,2
0,0.000902,0,0,0,0,0,0,0,0,0,0
0,0.000103,0,0,0,0,0,0,0,0,0,0
1,0.001392,0,0,0,0,0,0,0,0,0.0625,0
0,0.000116,0,0,0,0,0,0,0,0,0,0
0,0.000387,0,0,0,0,0,0,0,0,0,0
0,0.001289,0,0,0,0,0,0,0,0,0,0
0,0.00116,0,0,0,0,0,0,0,0,0,0
1,0.045738,0,0.333333,0,0,0,0.030888,0.034483,0,0.125,2
0,0.001109,0,0,0,0,0,0,0,0,0,0
0,0.002204,0,0,0,0,0,0,0,0,0,0
0,0.000296,0,0,0,0,0,0,0,0,0,0
1,0.038892,0.008998,0,0,0,0,0.011583,0.008621,0,0,0
1,0.019053,0,0,0,0,0,0,0,0,0,0
0,0.000193,0,0,0,0,0,0,0,0,0,0
1,0.039344,0,0.291667,0,0,0.028571,0.023166,0,0,0.0625,2
0,0.001921,0,0,0,0,0,0,0,0,0,0
0,0.000889,0,0,0,0,0,0,0,0,0,0
0,0.003622,0,0,0,0,0,0,0,0,0,0
0,0.001173,0,0,0,0,0,0,0,0,0,0
0,0.000245,0,0,0,0,0,0,0,0,0,0
1,0.034754,0,0.041667,0,0,0.028571,0.003861,0.043103,0,0.0625,1
1,0.045364,0,0.041667,0,0,0.085714,0,0,0,0.25,1
1,0.040723,0.006953,0.083333,0,0,0.057143,0.027027,0,0,0.0625,4
0,0.001199,0,0,0,0,0,0,0,0,0,0
1,0.059312,0,0.583333,0,0,0.028571,0.042471,0.025862,0,0.1875,3
0,0.000413,0,0,0,0,0,0,0,0,0,0
1,0.03924,0.007362,0,0,0,0.028571,0.030888,0,0,0.125,0
1,0.039356,0,0.041667,0,0,0.028571,0.019305,0,0,0.4375,0
1,0.025215,0.002454,0,0,0,0.028571,0,0,0,0,0
0,0.00018,0,0,0,0,0,0,0,0,0,0
0,0.019208,0,0,0,0,0,0,0,0,0,0
1,0.017467,0,0,0,0,0.028571,0,0,0,0,0
0,0.000425,0,0,0,0,0,0,0,0,0,0
1,0.044925,0,0,0,0,0.028571,0.007722,0,0,0.0625,0
1,0.008328,0,0,0,0,0,0,0,0,0,0
0,0.001998,0,0,0,0,0,0,0,0,0,0
0,0.000322,0,0,0,0,0,0,0,0,0,0
0,0.001869,0,0,0,0,0,0,0,0,0,0
1,0.068078,0.005726,0.333333,0,0,0.142857,0.054054,0.017241,0,0.125,6
0,0.001715,0,0,0,0,0,0,0,0,0,0
0,0.000374,0,0,0,0,0,0,0,0,0,0
1,0.054117,0,0.208333,0,0,0.028571,0.027027,0.034483,0,0.0625,4
1,0.036688,0,0,0,0,0.028571,0.019305,0.008621,0,0,0
0,0.007915,0,0,0,0,0,0,0,0,0,0
0,0.002578,0,0,0,0,0,0,0,0,0,0
0,0.001598,0,0,0,0,0,0,0,0,0,0
1,0.026104,0,0.125,0.082353,0,0.028571,0.003861,0.025862,0,0.25,1
1,0.02479,0,0.166667,0,0,0.057143,0.007722,0.008621,0,0,0
0,0.000825,0,0,0,0,0,0,0,0,0,0
0,0.000786,0,0,0,0,0,0,0,0,0,0
0,0.000039,0,0,0,0,0,0,0,0,0,0
0,0.003042,0,0,0,0,0,0,0,0,0,0
1,0.043443,0,0.291667,0,0,0.171429,0.027027,0.008621,0,0.125,4
1,0.014696,0,0,0,0,0.028571,0.003861,0.008621,0,0,0
1,0.024841,0.00409,0,0,0,0.057143,0.003861,0,0,0,0
0,0.003158,0,0,0,0,0,0,0,0,0,0
1,0.046808,0,0.041667,0,0,0.057143,0.03861,0.017241,0,0.25,1
0,0.007709,0,0,0,0,0,0,0,0,0,0
0,0.003648,0,0,0,0,0,0,0,0,0,0
0,0.001972,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000696,0,0,0,0,0,0,0,0,0,0
0,0.003416,0,0,0,0,0,0,0,0,0,0
0,0.001573,0,0,0,0,0,0,0,0,0,0
0,0.000838,0,0,0,0,0,0,0,0,0,0
1,0.022637,0,0.041667,0,0,0.028571,0.003861,0,0,0.0625,1
1,0.039034,0.002863,0.208333,0,0,0.028571,0,0.008621,0,0,0
0,0.002424,0,0,0,0,0,0,0,0,0,0
0,0.003532,0,0,0,0,0,0,0,0,0,0
1,0.030926,0.004499,0,0,0,0.028571,0.007722,0.008621,0,0.125,2
1,0.047852,0,0,0,0,0,0,0,0,0,0
0,0.000052,0,0,0,0,0,0,0,0,0,0
1,0.015701,0.000409,0,0,0,0,0.011583,0,0,0.0625,0
1,0.033233,0.006544,0.166667,0,0,0.028571,0.011583,0.025862,0,0.3125,0
0,0.00018,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.004679,0,0,0,0,0,0,0,0,0,0
1,0.010158,0.000818,0,0,0,0,0,0.008621,0,0,0
1,0.051925,0,0.041667,0,0,0.028571,0.007722,0.008621,0,0.125,0
1,0.050224,0,0.541667,0,0,0.057143,0.011583,0.025862,0,0.25,3
1,0.014232,0.00409,0.041667,0.023529,0,0.028571,0,0.008621,0.005111,0,0
0,0.002179,0,0,0,0,0,0,0,0,0,0
0,0.001676,0,0,0,0,0,0,0,0,0,0
0,0.000915,0,0,0,0,0,0,0,0,0,0
1,0.041509,0,0.333333,0,0,0.028571,0.011583,0.043103,0,0.0625,1
1,0.012208,0,0,0,0,0,0,0,0,0,0
1,0.025963,0.006544,0,0,0,0.028571,0,0,0,0,0
1,0.044771,0.006544,0.25,0,0,0.057143,0.003861,0.017241,0,0.125,0
1,0.033414,0,0.208333,0.002941,0,0.028571,0.007722,0,0,0,0
0,0.000838,0,0,0,0,0,0,0,0,0,0
1,0.028786,0,0,0,0,0.028571,0.003861,0,0,0.0625,1
0,0.000541,0,0,0,0,0,0,0,0,0,0
1,0.049179,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.004435,0,0,0,0,0,0.003861,0.008621,0,0,1
1,0.033891,0,0,0,0,0,0.003861,0,0,0,0
0,0.097753,0,0,0,0,0,0,0,0,0,0
0,0.001341,0,0,0,0,0,0,0,0,0,0
1,0.005556,0,0.041667,0,0,0,0,0,0,0,0
0,0.0004,0,0,0,0,0,0,0,0,0,0
0,0.001109,0,0,0,0,0,0,0,0,0,0
1,0.044332,0,0.291667,0,0,0.057143,0.015444,0.017241,0,0.1875,0
1,0.020716,0.000409,0,0,0,0,0.011583,0,0,0.0625,0
1,0.024686,0,0.125,0,0,0,0.003861,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
1,0.01342,0,0,0,0,0.028571,0.003861,0.025862,0,0,2
0,0.001882,0,0,0,0,0,0,0,0,0,0
0,0.000735,0,0,0,0,0,0,0,0,0,0
1,0.001418,0,0.041667,0,0,0,0,0,0,0,0
0,0.001122,0,0,0,0,0,0,0,0,0,0
0,0.00156,0,0,0,0,0,0,0,0,0,0
1,0.046975,0,0.166667,0.044118,0,0.028571,0.003861,0.034483,0,0.125,0
1,0.023913,0.004908,0,0,0,0.028571,0,0,0,0,0
1,0.000877,0,0,0,0,0,0,0,0,0,0
0,0.051268,0,0,0,0,0,0,0.068966,0,0,0
0,0.000271,0,0,0,0,0,0,0,0,0,0
0,0.001379,0,0,0,0,0,0,0,0,0,0
1,0.042218,0,0.208333,0,0,0.028571,0.011583,0.025862,0,0.3125,0
0,0.001096,0,0,0,0,0,0,0,0,0,0
1,0.011318,0,0,0,0,0,0,0,0,0,0
0,0.006072,0,0,0,0,0,0,0,0,0,0
0,0.001392,0,0,0,0,0,0,0,0,0,0
1,0.010145,0.001227,0,0,0,0,0,0,0,0,0
0,0.00049,0,0,0,0,0,0,0,0,0,0
1,0.060408,0.006135,0.083333,0,0,0.085714,0.015444,0,0,0,0
0,0.000915,0,0,0,0,0,0,0,0,0,0
0,0.000052,0,0,0,0,0,0,0,0,0,0
1,0.042876,0.005726,0.208333,0,0,0.028571,0.019305,0,0,0.1875,3
1,0.007232,0,0,0,0,0,0,0,0,0.0625,0
0,0.000619,0,0,0,0,0,0,0,0,0,0
1,0.024519,0,0.041667,0,0,0.028571,0.011583,0.008621,0,0.125,2
1,0.008366,0,0.041667,0.035294,0.007092,0,0,0,0,0.0625,1
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.001134,0,0,0,0,0,0,0,0,0,0
1,0.025976,0.004908,0,0,0,0.028571,0,0,0,0,0
0,0.001521,0,0,0,0,0,0,0,0,0,0
1,0.033336,0,0.25,0.017647,0,0.028571,0,0.017241,0.006814,0.125,0
1,0.029972,0.003681,0,0,0,0,0,0,0,0,0
1,0.030307,0,0,0,0,0.028571,0.007722,0,0,0,0
0,0.001109,0,0,0,0,0,0,0,0,0,0
0,0.001315,0,0,0,0,0,0,0,0,0,0
0,0.002063,0,0,0,0,0,0,0,0,0,0
0,0.002707,0,0,0,0,0,0,0,0,0,0
0,0.001173,0,0,0,0,0,0,0,0,0,0
1,0.040878,0.010225,0.041667,0,0,0.028571,0.003861,0,0,0.25,1
1,0.012711,0,0.083333,0,0,0.028571,0.007722,0.025862,0,0,5
1,0.045351,0,0,0,0,0.028571,0.023166,0,0,0.125,1
1,0.028618,0,0.083333,0.15,0,0,0.007722,0.025862,0,0,0
0,0.002243,0,0,0,0,0,0,0,0,0,0
0,0.000825,0,0,0,0,0,0,0,0,0,0
0,0.000541,0,0,0,0,0,0,0,0,0,0
1,0.02274,0.003272,0,0,0,0.028571,0.007722,0.017241,0,0,0
0,0.005517,0,0,0,0,0,0,0,0,0,0
0,0.000361,0,0,0,0,0,0,0,0,0,0
0,0.002475,0,0,0,0,0,0,0,0,0,0
0,0.002888,0,0,0,0,0,0,0,0,0,0
0,0.001985,0,0,0,0,0,0,0,0,0,0
1,0.003029,0,0,0,0,0,0,0,0,0,0
0,0.000516,0,0,0,0,0,0,0,0,0,0
1,0.008199,0,0.041667,0,0,0,0,0,0,0.3125,0
0,0.002552,0,0,0,0,0,0,0,0,0,0
0,0.014245,0,0,0,0,0,0,0,0,0,0
1,0.020252,0,0.125,0,0,0,0.011583,0.008621,0,0,2
0,0.001727,0,0,0,0,0,0,0,0,0,0
0,0.004912,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.001044,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.013613,0.000818,0.125,0,0,0.028571,0.003861,0,0,0,4
1,0.011048,0,0,0,0,0.028571,0.003861,0,0,0,0
0,0.002965,0,0,0,0,0,0,0,0,0,0
1,0.013239,0.001227,0,0,0,0,0.003861,0.008621,0,0,0
0,0.000245,0,0,0,0,0,0,0,0,0,0
0,0.001354,0,0,0,0,0,0,0,0,0,0
0,0.000039,0,0,0,0,0,0,0,0,0,0
0,0.001637,0,0,0,0,0,0,0,0,0,0
1,0.065732,0.010225,0.291667,0,0,0.142857,0.054054,0.017241,0,0.125,6
1,0.03032,0,0.041667,0,0,0,0.003861,0,0,0,0
1,0.011086,0,0,0,0,0.028571,0.003861,0,0,0,0
0,0.000438,0,0,0,0,0,0,0,0,0,0
0,0.000168,0,0,0,0,0,0,0,0,0,0
0,0.004125,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.01342,0,0.083333,0,0,0,0,0,0,0.0625,0
0,0.000619,0,0,0,0,0,0,0,0,0,0
0,0.000413,0,0,0,0,0,0,0,0,0,0
1,0.020123,0.000409,0,0,0,0.057143,0,0,0,0.0625,0
0,0.004473,0,0,0,0,0,0,0,0,0,0
1,0.012311,0,0.041667,0,0,0.028571,0,0.008621,0,0.0625,0
1,0.000606,0,0,0,0,0,0,0,0,0,0
0,0.195648,0,0,0,0,0,0,0.017241,0,0,0
1,0.044088,0,0,0,0,0.057143,0.027027,0.008621,0,0.1875,2
0,0.036959,0,0,0,0,0,0,0.103448,0,0,0
0,0.000129,0,0,0,0,0,0,0,0,0,0
0,0.000503,0,0,0,0,0,0,0,0,0,0
1,0.105578,0,0,0,0,0,0,0,0,0,0
0,0.003481,0,0,0,0,0,0,0,0,0,0
0,0.00526,0,0,0,0,0,0,0,0,0,0
0,0.000619,0,0,0,0,0,0,0,0,0,0
1,0.061916,0,0.333333,0,0,0.114286,0.054054,0.034483,0,0.125,5
0,0.001302,0,0,0,0,0,0,0,0,0,0
0,0.000554,0,0,0,0,0,0,0,0,0,0
1,0.020909,0,0.041667,0,0,0,0.007722,0,0,0,1
1,0.044784,0.012679,0,0,0,0.057143,0.015444,0.008621,0,0,0
0,0.001186,0,0,0,0,0,0,0,0,0,0
0,0.001096,0,0,0,0,0,0,0,0,0,0
1,0.011834,0,0.166667,0,0,0,0,0,0,0,2
0,0.000477,0,0,0,0,0,0,0,0,0,0
0,0.000645,0,0,0,0,0,0,0,0,0,0
0,0.00009,0,0,0,0,0,0,0,0,0,0
0,0.001998,0,0,0,0,0,0,0,0,0,0
1,0.001521,0,0,0,0,0,0,0,0,0,0
0,0.001818,0,0,0,0,0,0,0,0,0,0
0,0.000361,0,0,0,0,0,0,0,0,0,0
1,0.037977,0,0.041667,0,0,0.085714,0.015444,0.008621,0,0.125,3
1,0.025383,0.006135,0,0,0,0.028571,0,0.008621,0,0,0
0,0.002308,0,0,0,0,0,0,0,0,0,0
0,0.005659,0,0,0,0,0,0,0,0,0,0
0,0.000064,0,0,0,0,0,0,0,0,0,0
0,0.000168,0,0,0,0,0,0,0,0,0,0
1,0.01953,0,0.083333,0,0,0.028571,0.011583,0.025862,0,0.125,0
0,0.013587,0,0,0,0,0,0,0,0,0,0
0,0.000335,0,0,0,0,0,0,0,0,0,0
0,0.000683,0,0,0,0,0,0,0,0,0,0
0,0.012234,0,0,0,0,0,0,0,0,0,0
0,0.000529,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
0,0.002346,0,0,0,0,0,0,0,0,0,0
0,0.000554,0,0,0,0,0,0,0,0,0,0
1,0.039717,0,0.083333,0.023529,0.156028,0.028571,0.019305,0.008621,0.008518,0.0625,2
0,0.002011,0,0,0,0,0,0,0,0,0,0
0,0.001715,0,0,0,0,0,0,0,0,0,0
1,0.021863,0.001636,0,0,0,0.057143,0.007722,0.008621,0,0.1875,1
0,0.001547,0,0,0,0,0,0,0,0,0,0
1,0.032679,0.006544,0.125,0,0,0.028571,0,0,0,0.1875,4
0,0.001044,0,0,0,0,0,0,0,0,0,0
0,0.000064,0,0,0,0,0,0,0,0,0,0
1,0.004061,0,0,0,0,0,0,0,0,0,0
0,0.001805,0,0,0,0,0,0,0,0,0,0
0,0.0004,0,0,0,0,0,0,0,0,0,0
0,0.000245,0,0,0,0,0,0,0,0,0,0
1,0.062135,0,0.125,0.041176,0.251773,0,0,0,0.0477,0.3125,2
0,0.000206,0,0,0,0,0,0,0,0,0,0
1,0.028515,0,0.041667,0,0,0.028571,0.007722,0,0,0,0
1,0.036946,0,0.25,0.111765,0,0.057143,0.003861,0.025862,0.051107,0,1
0,0.002823,0,0,0,0,0,0,0,0,0,0
0,0.010364,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
0,0.000064,0,0,0,0,0,0,0,0,0,0
0,0.00147,0,0,0,0,0,0,0,0,0,0
1,0.035218,0,0.041667,0,0,0,0,0,0,0.0625,0
1,0.002179,0,0,0.002941,0,0,0,0,0,0,0
0,0.001547,0,0,0,0,0,0,0,0,0,0
0,0.001096,0,0,0,0,0,0,0,0,0,0
0,0.001405,0,0,0,0,0,0,0,0,0,0
0,0.000889,0,0,0,0,0,0,0,0,0,0
1,0.037578,0,0.25,0,0,0.057143,0.007722,0.008621,0,0.0625,1
0,0.0548,0,0,0,0,0,0.007722,0.137931,0,0,0
0,0.000361,0,0,0,0,0,0,0,0,0,0
0,0.000941,0,0,0,0,0,0,0,0,0,0
0,0.000296,0,0,0,0,0,0,0,0,0,0
0,0.000064,0,0,0,0,0,0,0,0,0,0
0,0.000142,0,0,0,0,0,0,0,0,0,0
1,0.034613,0,0.125,0,0,0.028571,0.027027,0.043103,0,0,4
0,0.015817,0,0,0,0,0,0,0,0,0,0
1,0.048419,0.006135,0.25,0,0,0.028571,0.007722,0,0,0.3125,4
0,0.003313,0,0,0,0,0,0,0,0,0,0
0,0.004331,0,0,0,0,0,0,0,0,0,0
1,0.046872,0,0,0,0,0,0.007722,0,0,0,0
1,0.006136,0,0.041667,0,0,0,0,0.008621,0,0.125,0
0,0.000761,0,0,0,0,0,0,0,0,0,0
0,0.000142,0,0,0,0,0,0,0,0,0,0
1,0.001843,0,0,0,0,0,0,0,0,0,0
1,0.047852,0,0,0,0,0,0,0,0,0,0
1,0.018073,0,0,0,0,0.057143,0,0,0,0,2
0,0.031003,0,0,0,0,0,0,0,0,0,0
0,0.000709,0,0,0,0,0,0,0,0,0,0
1,0.04022,0,0,0,0,0.085714,0,0.008621,0,0.0625,0
1,0.036701,0,0,0,0,0,0.015444,0.008621,0,0,0
0,0.000954,0,0,0,0,0,0,0,0,0,0
0,0.000554,0,0,0,0,0,0,0,0,0,0
0,0.000245,0,0,0,0,0,0,0,0,0,0
0,0.002088,0,0,0,0,0,0,0,0,0,0
1,0.002462,0,0,0,0,0,0,0,0,0,0
0,0.001186,0,0,0,0,0,0,0,0,0,0
0,0.000748,0,0,0,0,0,0,0,0,0,0
1,0.003017,0,0,0,0,0,0,0,0,0.0625,0
0,0.001921,0,0,0,0,0,0,0,0,0,0
0,0.007296,0,0,0,0,0,0,0,0,0,0
0,0.076779,0,0,0,0,0,0,0,0,0.0625,0
1,0.045364,0,0.333333,0,0,0.057143,0.019305,0,0,0.1875,2
0,0.000206,0,0,0,0,0,0,0,0,0,0
0,0.002179,0,0,0,0,0,0,0,0,0,0
1,0.025241,0,0,0,0,0,0,0,0,0,1
0,0.00009,0,0,0,0,0,0,0,0,0,0
0,0.005221,0,0,0,0,0,0,0,0,0,0
1,0.0103,0,0,0,0,0,0.003861,0.008621,0,0,0
0,0.000606,0,0,0,0,0,0,0,0,0,0
1,0.010919,0.000818,0,0,0,0.028571,0,0,0,0,0
0,0.080737,0,0.041667,0,0,0,0,0,0,0,0
0,0.000554,0,0,0,0,0,0,0,0,0,0
0,0.037668,0,0,0,0,0,0.007722,0,0,0,0
1,0.001637,0,0,0,0,0,0,0,0,0,0
1,0.00816,0,0,0,0,0,0.003861,0,0,0.0625,0
1,0.030152,0,0.041667,0,0,0,0.019305,0,0,0,0
0,0.005324,0,0,0,0,0,0,0,0,0,0
1,0.010996,0.001227,0,0,0,0.028571,0,0,0,0,0
0,0.000967,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.001057,0,0,0,0,0,0,0,0,0,0
1,0.04887,0,0.291667,0,0,0.085714,0.023166,0,0,0.0625,1
0,0.00691,0,0,0,0,0,0,0,0,0,0
1,0.009359,0,0.125,0,0,0,0,0,0,0,4
0,0.060085,0,0,0,0,0.028571,0,0.051724,0,0,0
1,0.02876,0,0.041667,0,0,0,0.003861,0,0,0,0
1,0.023127,0.00409,0,0,0,0.028571,0.003861,0.017241,0,0.125,0
1,0.008212,0.00409,0.041667,0,0,0.028571,0,0.008621,0,0.0625,0
1,0.041999,0.006953,0.041667,0,0,0.028571,0.03861,0.017241,0,0.3125,1
0,0.004048,0,0,0,0,0,0,0,0,0,0
0,0.00223,0,0,0,0,0,0,0,0,0,0
1,0.002772,0,0,0,0,0,0,0,0,0,0
0,0.001805,0,0,0,0,0,0,0,0,0,0
0,0.000516,0,0,0,0,0,0,0,0,0,0
0,0.000155,0,0,0,0,0,0,0,0,0,0
1,0.024519,0,0.041667,0,0,0.028571,0.011583,0.008621,0,0.125,2
0,0.004022,0,0,0,0,0,0,0,0,0,0
0,0.005208,0,0,0,0,0,0,0,0,0,0
1,0.008482,0,0.083333,0,0,0,0,0.008621,0,0,3
1,0.034161,0.003681,0.208333,0,0,0.028571,0.019305,0,0,0.0625,0
0,0.0004,0,0,0,0,0,0,0,0,0,0
0,0.001895,0,0,0,0,0,0,0,0,0,0
0,0.001044,0,0,0,0,0,0,0,0,0,0
0,0.011989,0,0,0,0,0,0,0,0,0,0
0,0.000632,0,0,0,0,0,0,0,0,0,0
0,0.000529,0,0,0,0,0,0,0,0,0,0
0,0.000554,0,0,0,0,0,0,0,0,0,0
1,0.024918,0.005317,0,0,0,0.028571,0,0,0,0,0
0,0.002488,0,0,0,0,0,0,0,0,0,0
0,0.00825,0,0,0,0,0,0,0,0,0,0
1,0.038712,0,0,0.082353,0.109929,0,0.003861,0,0.037479,0.25,2
0,0.000786,0,0,0,0,0,0,0,0,0,0
1,0.037152,0,0.208333,0,0,0,0.027027,0.008621,0,0.0625,2
0,0.003751,0,0,0,0,0,0,0,0,0,0
1,0.00477,0,0,0,0,0,0,0,0,0,0
0,0.000361,0,0,0,0,0,0,0,0,0,0
0,0.002759,0,0,0,0,0,0,0,0,0,0
1,0.101247,0,0.333333,0,0,0.028571,0.019305,0,0,0,0
0,0.00272,0,0,0,0,0,0,0,0,0,0
1,0.050546,0.006953,0,0,0,0,0,0.025862,0,0.375,2
0,0.001225,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.015779,0,0.166667,0,0,0.028571,0.007722,0.008621,0,0.0625,0
1,0.012904,0,0,0,0,0.028571,0,0,0,0,0
1,0.040891,0,0.041667,0,0,0.057143,0.019305,0,0,0.5625,0
0,0.001444,0,0,0,0,0,0,0,0,0,0
0,0.003042,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000245,0,0,0,0,0,0,0,0,0,0
1,0.038493,0,0,0,0,0.028571,0.023166,0.008621,0,0.125,1
1,0.016836,0,0,0,0,0.057143,0,0,0,0.125,1
1,0.05257,0,0.041667,0,0,0.057143,0.027027,0,0,0.1875,1
0,0.000438,0,0,0,0,0,0,0,0,0,0
0,0.002527,0,0,0,0,0,0,0,0,0,0
0,0.002179,0,0,0,0,0,0,0,0,0,0
1,0.041728,0,0.041667,0,0,0.028571,0.011583,0.008621,0,0.125,0
0,0.002075,0,0,0,0,0,0,0,0,0,0
0,0.001315,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.00116,0,0,0,0,0,0,0,0,0,0
1,0.028618,0,0.291667,0,0,0,0.007722,0,0,0.125,4
0,0.001482,0,0,0,0,0,0,0,0,0,0
1,0.014309,0,0.041667,0,0,0.028571,0,0.008621,0,0.0625,0
0,0.001225,0,0,0,0,0,0,0,0,0,0
1,0.055767,0.009816,0.083333,0,0,0.028571,0.011583,0.043103,0,0.375,1
0,0.000632,0,0,0,0,0,0,0,0,0,0
0,0.000271,0,0,0,0,0,0,0,0,0,0
1,0.00116,0,0.041667,0,0,0,0,0,0,0,0
1,0.027136,0,0.041667,0,0,0.057143,0.007722,0,0,0.125,0
0,0.001482,0,0,0,0,0,0,0,0,0,0
1,0.063553,0,0,0,0,0,0,0,0,0,0
0,0.001031,0,0,0,0,0,0,0,0,0,0
0,0.000632,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.0754,0,0.333333,0.017647,1,0.028571,0.027027,0.017241,0.063032,0.0625,1
0,0.001959,0,0,0,0,0,0,0,0,0,0
