Class,TextLength,2e,account,bank,br,div,kin,mail,million,money,mr,nbsp,security,state,strong,sum,time,transaction,transfer,united,years
0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2201,0,0,0,0,0,0,0,0,0,0,0,10.957344,10.957344,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3634,36.637264,0,0,0,0,0,0,10.734952,34.265842,0,0,10.957344,0,0,23.914688,9.082874,11.957344,21.084612,11.220378,11.957344
0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,640,0,0,0,0,0,0,18.299978,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3058,0,28.655106,29.204857,0,0,22.440756,0,10.734952,34.265842,10.695099,0,0,0,0,23.914688,18.165749,32.667713,24.986776,11.220378,0
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,310,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1541,0,0,0,0,0,0,0,10.734952,32.421391,0,0,21.914688,0,0,0,0,0,0,0,0
1,4646,0,32.923038,28.511621,0,0,0,0,27.749449,38.379726,13.823215,0,0,0,0,0,0,23.914688,28.8018,22.440756,0
1,2516,0,10.082874,0,0,0,0,0,0,34.265842,10.695099,0,10.957344,0,0,0,0,23.914688,21.084612,0,11.957344
0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3389,39.064281,10.082874,23.073233,0,0,11.220378,9.149989,21.469904,37.626919,10.695099,0,0,0,0,0,0,32.667713,0,11.220378,23.914688
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2765,37.814281,0,9.734952,0,0,0,9.149989,0,29.727064,5.347549,0,21.914688,21.914688,0,11.957344,0,0,0,11.220378,0
1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1792,29.004257,20.165749,19.469904,0,0,11.220378,9.149989,0,25.084612,5.347549,0,0,0,0,0,0,11.957344,0,11.220378,11.957344
1,3066,0,20.165749,9.734952,29.235415,22.016787,0,23.65238,10.734952,25.084612,5.347549,30.292007,0,21.914688,28.298353,11.957344,18.165749,0,10.542306,22.440756,23.914688
1,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,746,0,0,0,0,0,0,0,0,12.542306,0,0,0,0,0,0,0,0,0,0,0
0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3514,36.27319,20.165749,27.666325,0,0,30.654306,0,0,32.421391,15.197511,0,0,0,0,11.957344,9.082874,30.909286,21.084612,22.440756,11.957344
0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,562,0,0,0,0,0,0,0,10.734952,0,0,0,0,0,0,11.957344,0,11.957344,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2980,0,30.853811,25.164486,0,0,0,18.299978,10.734952,12.542306,10.695099,0,0,0,0,11.957344,0,32.667713,27.251467,11.220378,11.957344
1,4157,0,27.546623,25.164486,0,0,0,0,29.328114,29.727064,5.347549,0,25.970476,0,0,11.957344,18.165749,23.914688,0,22.440756,11.957344
1,644,0,0,0,0,0,0,0,0,12.542306,0,0,21.914688,0,0,0,9.082874,23.914688,0,0,0
1,3197,0,0,0,0,0,0,0,0,35.644707,10.695099,0,10.957344,10.957344,0,0,9.082874,23.914688,21.084612,0,11.957344
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
1,656,0,0,19.469904,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,11.220378,0
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4083,0,20.165749,29.789162,31.012606,18.424282,30.654306,21.686787,10.734952,29.727064,0,34.313637,0,0,30.984018,23.914688,9.082874,32.667713,21.084612,0,11.957344
1,3170,34.914169,0,0,0,0,0,0,21.469904,29.727064,0,0,21.914688,0,0,23.914688,0,33.982269,0,0,11.957344
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1034,0,0,0,0,0,0,0,0,12.542306,0,0,0,21.914688,0,0,9.082874,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3449,0,0,0,22.579525,23.619661,11.220378,0,10.734952,0,0,26.596092,21.914688,0,19.914688,0,0,0,0,0,23.914688
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,144,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,961,0,10.082874,19.469904,0,0,0,9.149989,0,12.542306,5.347549,0,0,0,0,0,0,11.957344,10.542306,0,0
0,6602,0,0,0,0,0,0,9.149989,32.204857,12.542306,0,0,0,21.914688,0,0,23.478891,0,0,11.220378,0
0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2211,0,20.165749,26.596092,28.521744,20.053253,0,0,10.734952,32.421391,0,27.666325,0,0,33.557678,11.957344,0,0,10.542306,0,0
1,3033,0,0,0,34.365929,12.282854,0,9.149989,10.734952,34.265842,12.674459,0,0,0,0,0,9.082874,0,0,22.440756,0
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,263,0,0,0,0,0,0,0,0,0,0,0,0,25.970476,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,203,0,0,9.734952,0,0,0,0,10.734952,0,0,0,0,0,0,11.957344,0,0,0,0,0
0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1162,0,27.546623,28.511621,0,0,11.220378,0,10.734952,12.542306,0,0,0,0,0,0,0,11.957344,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,673,0,0,0,0,0,0,18.299978,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1479,0,10.082874,0,0,0,0,9.149989,10.734952,12.542306,0,0,10.957344,0,0,11.957344,0,11.957344,10.542306,0,0
1,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344,0,0,0
0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7100,0,0,0,0,0,0,9.149989,0,12.542306,13.823215,0,0,10.957344,0,0,0,0,0,0,23.914688
1,1911,0,23.897858,0,0,0,0,0,10.734952,12.542306,0,0,0,0,0,0,0,23.914688,0,11.220378,0
1,3460,36.27319,0,0,0,0,22.440756,18.299978,10.734952,25.084612,14.609616,0,10.957344,0,0,0,9.082874,32.667713,0,11.220378,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1825,0,20.165749,25.164486,30.788851,0,0,9.149989,25.443377,25.084612,10.695099,26.596092,0,0,0,0,0,0,21.084612,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1331,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2710,0,0,0,0,0,0,0,0,25.084612,0,0,0,0,9.957344,0,9.082874,0,0,0,0
0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2061,0,0,0,0,0,0,9.149989,21.469904,32.421391,0,0,10.957344,0,0,11.957344,0,0,0,0,11.957344
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,410,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,3455,0,10.082874,0,0,0,0,18.299978,21.469904,0,13.823215,0,21.914688,0,9.957344,0,9.082874,11.957344,10.542306,11.220378,0
0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1311,0,0,0,0,0,0,9.149989,10.734952,12.542306,0,0,10.957344,0,0,11.957344,0,0,0,0,0
0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1955,0,0,0,0,0,0,9.149989,10.734952,0,0,0,25.970476,0,0,11.957344,0,11.957344,0,0,0
1,1613,34.334595,10.082874,0,0,0,0,0,0,0,5.347549,0,10.957344,0,0,11.957344,0,11.957344,21.084612,0,0
0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344,0,0,0
0,407,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,2671,0,20.165749,19.469904,0,0,0,0,10.734952,12.542306,0,0,0,10.957344,0,23.914688,0,32.667713,10.542306,11.220378,0
0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3445,36.969002,0,0,0,0,0,0,10.734952,12.542306,0,0,10.957344,10.957344,0,0,0,0,0,0,28.34062
0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1578,0,10.082874,23.073233,0,0,22.440756,0,10.734952,0,5.347549,0,0,0,0,0,18.165749,0,0,0,0
1,3176,0,0,0,0,0,0,9.149989,10.734952,34.265842,0,0,28.324326,0,0,0,0,28.34062,0,0,0
1,1796,0,20.165749,23.073233,0,0,0,0,0,25.084612,0,0,21.914688,0,0,11.957344,0,30.909286,10.542306,11.220378,0
1,3810,0,0,25.164486,0,0,0,9.149989,10.734952,32.421391,5.347549,0,0,0,0,11.957344,0,0,0,0,23.914688
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2183,0,20.165749,0,0,0,0,0,10.734952,25.084612,0,0,10.957344,0,0,0,0,0,10.542306,11.220378,0
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2156,0,0,0,0,0,30.654306,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344
1,3196,0,28.655106,29.204857,0,0,22.440756,0,10.734952,34.265842,0,0,0,0,0,23.914688,18.165749,30.909286,24.986776,11.220378,0
1,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2746,0,23.897858,27.666325,0,0,32.862122,18.299978,10.734952,36.733768,10.695099,0,0,0,0,11.957344,0,11.957344,24.986776,0,11.957344
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3321,0,20.165749,9.734952,0,0,0,9.149989,10.734952,25.084612,5.347549,0,21.914688,0,0,11.957344,0,23.914688,0,0,0
1,2327,0,0,9.734952,0,0,0,0,10.734952,29.727064,0,0,10.957344,0,0,0,0,0,21.084612,0,23.914688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,3981,0,27.546623,9.734952,0,0,0,0,21.469904,36.733768,0,0,28.324326,0,0,11.957344,9.082874,28.34062,10.542306,0,0
0,97,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3025,0,20.165749,26.596092,0,0,29.004257,0,21.469904,0,15.661844,0,0,21.914688,0,0,0,0,0,22.440756,11.957344
1,2306,0,27.546623,19.469904,0,0,0,0,0,0,0,9.734952,0,0,0,11.957344,0,33.982269,10.542306,0,0
1,7525,0,20.165749,30.73188,0,0,26.593904,9.149989,10.734952,29.727064,0,0,21.914688,0,0,0,0,0,0,22.440756,0
0,996,0,0,9.734952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,394,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,11.957344,0,0,0,0,0
0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.220378,0
0,31016,0,0,30.292007,0,0,0,9.149989,0,0,0,0,10.957344,35.422855,0,0,21.527714,0,0,31.887844,30.909286
0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2696,0,0,0,31.496849,20.954235,0,9.149989,10.734952,25.084612,0,23.073233,28.324326,0,0,0,9.082874,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4644,38.696285,10.082874,9.734952,0,0,0,0,27.749449,32.421391,10.695099,0,10.957344,21.914688,0,23.914688,18.165749,0,28.8018,11.220378,0
1,2310,0,26.063852,23.073233,0,0,22.440756,9.149989,10.734952,25.084612,0,0,0,0,0,11.957344,0,11.957344,10.542306,0,11.957344
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1714,0,20.165749,27.666325,0,0,0,0,10.734952,0,0,0,0,0,0,0,0,11.957344,10.542306,11.220378,11.957344
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2753,0,0,19.469904,0,0,29.004257,0,0,12.542306,15.197511,0,0,0,0,23.914688,9.082874,23.914688,0,0,11.957344
0,17156,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,11.957344
1,3268,0,10.082874,9.734952,30.903221,12.282854,0,9.149989,10.734952,32.421391,0,0,28.324326,0,0,0,0,11.957344,10.542306,0,23.914688
0,92,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,630,0,10.082874,9.734952,0,0,0,0,10.734952,12.542306,0,0,0,0,0,11.957344,0,0,10.542306,11.220378,0
1,1562,0,26.063852,19.469904,0,0,0,0,10.734952,29.727064,5.347549,0,0,0,0,0,0,30.909286,0,0,11.957344
1,4065,0,0,0,0,0,0,26.003885,0,29.727064,0,0,0,0,0,0,18.165749,0,0,0,0
0,93,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3280,0,20.165749,23.073233,0,0,0,0,10.734952,34.265842,0,0,21.914688,0,0,0,9.082874,0,0,0,0
1,472,0,0,0,27.180332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2568,0,0,0,0,0,0,0,27.749449,34.265842,5.347549,0,21.914688,0,0,30.909286,0,0,21.084612,11.220378,0
0,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2255,0,20.165749,0,0,0,0,21.686787,10.734952,12.542306,5.347549,0,0,0,0,23.914688,9.082874,28.34062,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,3808,0,32.234039,26.596092,0,0,0,0,10.734952,38.379726,10.695099,0,0,0,9.957344,0,0,11.957344,27.251467,0,11.957344
1,2243,0,0,0,0,0,0,0,0,25.084612,0,0,21.914688,0,0,0,0,23.914688,0,0,0
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6333,40.569725,23.897858,28.511621,0,0,11.220378,23.65238,10.734952,36.733768,10.695099,0,0,0,0,23.914688,0,32.667713,27.251467,0,23.914688
0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2316,0,10.082874,9.734952,0,0,0,0,10.734952,35.644707,10.695099,0,0,0,0,11.957344,0,11.957344,21.084612,0,0
1,2733,0,27.546623,28.511621,0,0,30.654306,0,10.734952,34.265842,0,0,0,0,0,23.914688,0,11.957344,24.986776,11.220378,23.914688
1,710,0,0,0,0,0,0,9.149989,0,0,5.347549,0,0,0,0,0,0,11.957344,0,0,0
1,859,0,10.082874,19.469904,0,0,0,0,10.734952,0,0,0,0,0,0,0,0,0,21.084612,11.220378,0
0,82,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,7387,41.249916,31.374628,0,0,0,0,26.003885,21.469904,40.096622,10.695099,0,0,0,0,23.914688,0,39.043636,29.960791,0,23.914688
1,673,0,0,0,0,0,0,0,10.734952,12.542306,0,0,21.914688,0,0,0,0,23.914688,0,0,0
1,3284,35.421162,23.897858,9.734952,0,0,0,0,21.469904,0,0,0,0,0,9.957344,11.957344,9.082874,32.667713,24.986776,0,0
1,2810,0,20.165749,9.734952,0,0,0,9.149989,10.734952,12.542306,0,0,10.957344,0,0,28.34062,0,28.34062,27.251467,11.220378,11.957344
0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,191,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,1879,0,10.082874,9.734952,29.803209,12.282854,0,0,0,25.084612,0,0,21.914688,0,0,11.957344,9.082874,0,10.542306,0,11.957344
1,3709,0,23.897858,26.596092,34.293274,6.141427,29.004257,9.149989,21.469904,32.421391,10.695099,0,0,0,0,11.957344,0,28.34062,21.084612,0,11.957344
1,1171,0,0,0,0,0,0,0,10.734952,0,0,0,10.957344,0,0,0,9.082874,0,0,0,11.957344
1,387,0,0,0,26.729139,0,0,0,0,0,0,25.164486,0,0,0,0,0,0,0,0,0
1,1751,0,0,0,0,0,0,0,25.443377,0,0,0,10.957344,0,0,0,9.082874,0,0,0,11.957344
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2399,35.421162,20.165749,19.469904,0,0,11.220378,0,0,25.084612,10.695099,0,10.957344,0,0,0,9.082874,23.914688,21.084612,11.220378,0
1,1775,0,10.082874,19.469904,0,0,11.220378,9.149989,0,12.542306,0,0,0,0,0,0,0,0,0,0,0
1,3056,0,28.655106,19.469904,0,0,0,0,25.443377,12.542306,0,0,0,0,0,23.914688,0,11.957344,10.542306,11.220378,0
1,1011,0,23.897858,19.469904,0,0,0,0,0,0,5.347549,0,0,21.914688,0,0,0,28.34062,0,22.440756,0
1,1870,0,20.165749,19.469904,0,0,11.220378,0,10.734952,25.084612,12.674459,0,0,0,0,11.957344,0,0,0,11.220378,11.957344
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2824,29.004257,10.082874,28.511621,0,0,22.440756,0,10.734952,29.727064,14.609616,0,0,0,0,11.957344,9.082874,32.667713,0,0,11.957344
0,2376,0,0,0,0,0,0,0,0,34.265842,0,0,0,0,0,0,0,0,0,29.004257,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1132,0,10.082874,19.469904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.084612,0,0
0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3647,36.27319,0,0,0,0,0,0,25.443377,25.084612,0,0,0,0,0,11.957344,9.082874,23.914688,0,26.593904,11.957344
1,1063,32.862122,0,0,0,0,0,0,0,25.084612,0,0,0,0,0,0,0,28.34062,0,0,0
0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,663,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
0,375,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,11.957344
1,2898,0,10.082874,0,8.734952,21.563,0,9.149989,10.734952,12.542306,0,34.791813,0,10.957344,33.973949,11.957344,0,11.957344,10.542306,11.220378,0
1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2244,29.004257,0,0,0,0,0,0,10.734952,0,0,0,0,0,0,0,18.165749,23.914688,0,22.440756,0
1,1362,0,10.082874,0,0,0,0,0,0,25.084612,0,0,25.970476,0,0,0,0,23.914688,0,0,0
1,2316,0,10.082874,9.734952,0,0,0,0,10.734952,35.644707,10.695099,0,0,0,0,11.957344,0,11.957344,21.084612,0,0
1,763,0,0,0,0,0,0,0,0,25.084612,0,0,0,0,0,0,18.165749,28.34062,0,0,0
1,1401,31.887844,0,0,0,0,11.220378,9.149989,21.469904,25.084612,0,0,10.957344,0,0,11.957344,0,11.957344,0,0,0
0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2127,0,20.165749,0,0,0,0,9.149989,27.749449,25.084612,5.347549,0,0,0,0,32.667713,0,32.667713,21.084612,0,0
1,3131,33.661133,31.374628,26.596092,0,0,0,18.299978,10.734952,12.542306,5.347549,0,0,0,0,11.957344,0,32.667713,27.251467,11.220378,11.957344
1,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2650,0,20.165749,19.469904,0,0,29.004257,18.299978,10.734952,34.265842,12.674459,0,0,0,0,11.957344,0,23.914688,0,0,0
0,60,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1803,0,0,0,0,0,0,0,10.734952,0,5.347549,0,25.970476,10.957344,0,11.957344,9.082874,0,0,11.220378,11.957344
0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2161,0,20.165749,0,0,0,22.440756,0,21.469904,25.084612,5.347549,0,10.957344,0,0,0,0,11.957344,0,11.220378,11.957344
0,39836,0,10.082874,0,0,0,0,0,21.469904,25.084612,0,0,21.914688,21.914688,0,0,23.478891,0,0,11.220378,28.34062
0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2709,0,10.082874,9.734952,29.968794,0,0,0,10.734952,12.542306,5.347549,30.292007,0,21.914688,36.606575,0,0,23.914688,0,22.440756,0
0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
